Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
23-09-2020,0.081,0.083,0.075,0.077,288788652.5,24-09-2020,22965531.09,51320,146048904.3,11619495.03,0
22-09-2020,0.08,0.083,0.079,0.081,312840807.6,23-09-2020,25530961.96,50054,155730863.8,12710178.27,0
21-09-2020,0.089,0.09,0.077,0.08,492053125.1,22-09-2020,40449866.63,91032,237133538.5,19481002.83,0
20-09-2020,0.091,0.092,0.088,0.089,178387120.7,21-09-2020,16075687.24,37992,84574511.5,7621948.441,0
19-09-2020,0.091,0.093,0.09,0.091,146210080.5,20-09-2020,13422294.32,30892,73075060.7,6707956.124,0
18-09-2020,0.094,0.094,0.09,0.091,216397448.7,19-09-2020,19929205.05,47705,104846128.4,9652583.979,0
17-09-2020,0.092,0.095,0.091,0.094,233366881.9,18-09-2020,21642750.88,54288,114109808.8,10585794.62,0
16-09-2020,0.093,0.093,0.09,0.092,274183427.8,17-09-2020,24963807.5,62232,130490276.4,11881549.25,0
15-09-2020,0.097,0.098,0.093,0.093,228893108.7,16-09-2020,21865209.11,53224,108244322.4,10338049.75,0
14-09-2020,0.095,0.098,0.093,0.097,222916155.5,15-09-2020,21370868.59,57496,114396145.5,10969749.42,0
13-09-2020,0.098,0.1,0.092,0.095,241551462.9,14-09-2020,23196907.17,63125,113049966.4,10870840.94,0
12/9/2020,0.097,0.099,0.094,0.098,171314687.5,13-09-2020,16563999.23,45817,82794923.5,8007598.792,0
11/9/2020,0.097,0.098,0.093,0.097,221511294,12/9/2020,21152779.66,53008,108269216.9,10344700.36,0
10/9/2020,0.093,0.1,0.093,0.097,318516552.9,11/9/2020,30881801.01,76643,158928280,15411921.54,0
9/9/2020,0.091,0.096,0.089,0.093,239528985.2,10/9/2020,22278716.61,56386,120849818.9,11239441.51,0
8/9/2020,0.094,0.097,0.088,0.091,413411592.3,9/9/2020,37980714.17,99966,199237371.2,18319635.06,0
7/9/2020,0.093,0.094,0.086,0.094,382261960.2,8/9/2020,34388635.79,89698,186312397.1,16765031.9,0
6/9/2020,0.09,0.096,0.086,0.093,391668905.2,7/9/2020,35885202.83,102574,195620818.6,17923683.94,0
5/9/2020,0.102,0.104,0.085,0.09,648238071.4,6/9/2020,60694659.8,126438,307586045,28864974.86,0
4/9/2020,0.094,0.104,0.092,0.102,764723646.7,5/9/2020,75302723.07,148713,373352266.3,36810203.13,0
3/9/2020,0.115,0.117,0.092,0.094,621880720.2,4/9/2020,65772281.39,140458,285737113.6,30307644.43,0
2/9/2020,0.124,0.126,0.11,0.115,399997912.3,3/9/2020,46730338.62,106257,188007649.1,21967047.54,0
1/9/2020,0.122,0.128,0.119,0.124,330906806.9,2/9/2020,40914995.47,94575,160098497.3,19805565.92,0
31-08-2020,0.117,0.127,0.113,0.123,459272450.5,1/9/2020,55272513.47,110533,232204668.8,27944437.89,0
30-08-2020,0.116,0.119,0.114,0.117,208755018,31-08-2020,24252577.32,59083,103074004.1,11977226.99,0
29-08-2020,0.109,0.118,0.108,0.116,219865981.9,30-08-2020,24901197.33,60042,110999929.8,12570648.61,0
28-08-2020,0.107,0.112,0.106,0.109,254837464.6,29-08-2020,27760523.99,65111,128926882.5,14048184.51,0
27-08-2020,0.114,0.116,0.102,0.107,397313718.2,28-08-2020,42988197.77,95204,188296274.2,20381774.3,0
26-08-2020,0.112,0.118,0.11,0.114,291146015.7,27-08-2020,33273716.65,76676,146108356.4,16699897.18,0
25-08-2020,0.124,0.124,0.105,0.112,538469253,26-08-2020,60742877.27,116378,251226784.2,28382842.96,0
24-08-2020,0.121,0.127,0.12,0.124,192049653.6,25-08-2020,23856479.04,47954,96519520.2,11987136.23,0
23-08-2020,0.125,0.126,0.119,0.121,176404681.9,24-08-2020,21562870.32,46020,86597993.4,10587052.85,0
22-08-2020,0.123,0.126,0.118,0.125,239238199.5,23-08-2020,29380886.66,62609,116597991.5,14329105.34,0
21-08-2020,0.134,0.134,0.121,0.123,325572514.7,22-08-2020,41793106.18,88722,153894199,19770496.27,0
20-08-2020,0.13,0.135,0.126,0.134,243493668.9,21-08-2020,31673635.85,69689,119773330.6,15586310.28,0
19-08-2020,0.137,0.138,0.126,0.13,344298320.3,20-08-2020,45306685.4,101362,159854794,21041552.75,0
18-08-2020,0.14,0.144,0.134,0.137,265797226.3,19-08-2020,36812936.67,81728,126365209,17507232.78,0
17-08-2020,0.139,0.145,0.137,0.14,385519511.7,18-08-2020,54458449,108695,192559133.6,27206687.47,0
16-08-2020,0.138,0.14,0.135,0.139,208158137.1,17-08-2020,28659548.84,74560,103659643.7,14279357.88,0
15-08-2020,0.138,0.142,0.136,0.138,278280169.4,16-08-2020,38549882.37,88122,136780843,18958959.69,0
14-08-2020,0.139,0.141,0.137,0.138,236113113.1,15-08-2020,32843527.95,78275,115825813.2,16115970.62,0
13-08-2020,0.137,0.142,0.132,0.139,370696719.4,14-08-2020,50913965.51,102282,180286186.7,24773899.77,0
12/8/2020,0.137,0.138,0.123,0.137,409416032.2,13-08-2020,54316032.05,117348,198606469.1,26379152.12,0
11/8/2020,0.144,0.144,0.131,0.137,335301733.6,12/8/2020,46439453.48,89654,154195054.7,21349453.19,0
10/8/2020,0.145,0.147,0.142,0.144,338241373.9,11/8/2020,48824823.04,79953,163815544.3,23650901.85,0
9/8/2020,0.147,0.152,0.142,0.145,404020544.5,10/8/2020,59240265.41,111729,201864963.2,29625064.81,0
8/8/2020,0.139,0.148,0.137,0.147,300085230.7,9/8/2020,42907276.38,84394,158067599,22612500.91,0
7/8/2020,0.144,0.147,0.133,0.139,335277998.8,8/8/2020,47212849.96,87926,153935852.4,21689396.15,0
6/8/2020,0.142,0.146,0.14,0.144,279832944.9,7/8/2020,39977274.77,73906,142613388.7,20384794.08,0
5/8/2020,0.143,0.145,0.14,0.142,247854513.3,6/8/2020,35444876.01,68864,113100021.3,16181961.71,0
4/8/2020,0.137,0.148,0.136,0.143,405429691.8,5/8/2020,57479707.54,109467,206626153.2,29309148.53,0
3/8/2020,0.134,0.139,0.132,0.137,255391275.3,4/8/2020,34915375.26,70874,126184102.3,17256901.58,0
2/8/2020,0.144,0.148,0.126,0.134,557443813.3,3/8/2020,76039339.17,165614,266675322,36385551.85,0
1/8/2020,0.139,0.147,0.138,0.144,428476131,2/8/2020,60702230.24,116125,214416831,30394556.91,0
31-07-2020,0.141,0.141,0.136,0.139,257426976.7,1/8/2020,35768909.73,69041,121006702.2,16818823.32,0
30-07-2020,0.14,0.143,0.137,0.141,320531544.9,31-07-2020,44798051.82,84190,157739610.7,22050734.57,0
29-07-2020,0.149,0.15,0.138,0.14,537845004.2,30-07-2020,77021419.24,136306,260100326.4,37255166.81,0
28-07-2020,0.139,0.151,0.134,0.149,715760829,29-07-2020,101485354.1,187266,362560207.1,51455976.99,0
27-07-2020,0.148,0.15,0.13,0.139,1006112610,28-07-2020,140173714.2,242476,489026278.9,68136038.08,0
26-07-2020,0.144,0.155,0.141,0.148,971402952.6,27-07-2020,143551304.8,223732,483263406.5,71429711.66,0
25-07-2020,0.122,0.146,0.122,0.144,851485004.5,26-07-2020,114672675.1,193325,455127475.2,61246009.53,0
24-07-2020,0.124,0.124,0.121,0.122,185179301.2,25-07-2020,22702498.29,47519,84659636.9,10382837.23,0
23-07-2020,0.124,0.126,0.123,0.124,233344422.6,24-07-2020,29116173.64,56808,115220926.7,14380401.34,0
22-07-2020,0.123,0.125,0.12,0.124,167277837.9,23-07-2020,20426754.27,47690,81171370.4,9915143.946,0
21-07-2020,0.118,0.125,0.117,0.123,260880715.5,22-07-2020,31840419.19,73111,137961818.7,16830419.37,0
20-07-2020,0.124,0.124,0.115,0.118,253190451.2,21-07-2020,30501269,69196,112954657.8,13613647.58,0
19-07-2020,0.123,0.125,0.121,0.124,172079009.8,20-07-2020,21174528.34,45835,84418270.5,10389870.4,0
18-07-2020,0.122,0.125,0.118,0.123,275326072.2,19-07-2020,33425718.04,74210,131509436.4,15971519.18,0
17-07-2020,0.126,0.127,0.122,0.122,269816299.8,18-07-2020,33494705.57,76214,129204093.7,16042906.82,0
16-07-2020,0.131,0.133,0.118,0.126,607317645.2,17-07-2020,76191690.71,162808,282694184.3,35459754.23,0
15-07-2020,0.133,0.133,0.127,0.131,370682346.2,16-07-2020,48321002.17,98285,176431805,23006328.31,0
14-07-2020,0.124,0.135,0.121,0.133,573751827.4,15-07-2020,73662902.88,165839,290525772.5,37358714.74,0
13-07-2020,0.127,0.136,0.121,0.124,688293154.1,14-07-2020,89791806.23,196971,336582343.4,43974086.57,0
12/7/2020,0.125,0.128,0.12,0.127,416611565.9,13-07-2020,51745214.43,111398,204999954,25476104.52,0
11/7/2020,0.118,0.127,0.118,0.125,460447487.7,12/7/2020,56058359.53,123800,230874576.3,28132134.18,0
10/7/2020,0.124,0.124,0.11,0.118,808057758.1,11/7/2020,94252583.9,192793,399477766.9,46593368.54,0
9/7/2020,0.13,0.13,0.117,0.124,893825632.2,10/7/2020,109551339.3,219974,448138938.2,54923998.83,0
8/7/2020,0.118,0.139,0.115,0.13,1587749613,9/7/2020,204957288.8,394118,791449599.3,102133579.5,0
7/7/2020,0.105,0.119,0.103,0.118,775869735,8/7/2020,85913288.31,186335,393757683.3,43601052.12,0
6/7/2020,0.098,0.107,0.097,0.105,473375192.5,7/7/2020,47783980.61,118533,247343281.5,24985577.93,0
5/7/2020,0.1,0.1,0.094,0.098,397913451.9,6/7/2020,38453072.75,100450,188120597.1,18179714.48,0
4/7/2020,0.097,0.101,0.096,0.1,490805389.1,5/7/2020,48478371.47,103311,246166029.6,24321249.12,0
3/7/2020,0.093,0.102,0.092,0.097,690799829.5,4/7/2020,67173609.52,137709,352882209.1,34351423.05,0
2/7/2020,0.097,0.097,0.087,0.093,745942280.8,3/7/2020,69432388.96,155953,365467148.6,34029604.28,0
1/7/2020,0.083,0.097,0.082,0.097,627920438.9,2/7/2020,56678215.99,109932,334938752.9,30216399.47,0
30-06-2020,0.084,0.085,0.082,0.083,196547531.1,1/7/2020,16362429.51,42492,96671156.9,8049655.981,0
29-06-2020,0.08,0.084,0.08,0.084,322000901.7,30-06-2020,26538377.19,61013,162885911.1,13429172.68,0
28-06-2020,0.077,0.081,0.076,0.08,230373628.4,29-06-2020,18248575.43,41854,110728514,8768220.502,0
27-06-2020,0.081,0.081,0.075,0.077,239980469.3,28-06-2020,18753839.17,49985,111734062.4,8734863.776,0
26-06-2020,0.082,0.082,0.079,0.081,189443293.9,27-06-2020,15262822.95,41167,96328007.1,7762179.144,0
25-06-2020,0.083,0.084,0.079,0.082,256346389.9,26-06-2020,20858063.25,52092,124597615,10144348.37,0
24-06-2020,0.083,0.087,0.08,0.083,431553648,25-06-2020,36059189.94,88710,210254449.5,17578901.15,0
23-06-2020,0.084,0.084,0.082,0.083,173136119.4,24-06-2020,14352884.72,42455,83461851.9,6921144.109,0
22-06-2020,0.078,0.084,0.078,0.084,236593766.9,23-06-2020,19258267.18,50273,122331557.8,9957355.352,0
21-06-2020,0.08,0.081,0.078,0.078,150318561.8,22-06-2020,11967825.41,34173,71994727.7,5734163.116,0
20-06-2020,0.08,0.08,0.077,0.08,152661332.8,21-06-2020,12017896.37,35165,73547873.9,5792323.14,0
19-06-2020,0.082,0.082,0.078,0.08,273185135.5,20-06-2020,21884352.92,59497,132262336.6,10596461.74,0
18-06-2020,0.084,0.085,0.08,0.082,316838158.3,19-06-2020,26104085.76,64514,155616671.6,12824309.54,0
17-06-2020,0.079,0.084,0.077,0.083,470477521.4,18-06-2020,38103742.25,92810,236256199,19147149.94,0
16-06-2020,0.078,0.08,0.077,0.079,292089259,17-06-2020,22894553.82,68564,142848679,11202127.13,0
15-06-2020,0.076,0.08,0.069,0.078,618344226,16-06-2020,45558107.23,155026,296258187.5,21839438.78,0
14-06-2020,0.079,0.079,0.076,0.076,135355914.6,15-06-2020,10463515.3,39816,65241078.7,5043519.284,0
13-06-2020,0.079,0.08,0.077,0.079,161240000.7,14-06-2020,12618820.77,49384,79822626.1,6249245.286,0
12/6/2020,0.075,0.081,0.075,0.079,323950725,13-06-2020,25476804.26,96402,154285737,12136215.83,0
11/6/2020,0.084,0.085,0.073,0.075,523976380,12/6/2020,41375883.64,138495,248062260.6,19611378.55,0
10/6/2020,0.083,0.084,0.079,0.084,447331679.7,11/6/2020,36521722.17,121706,215775318.2,17625191.84,0
9/6/2020,0.086,0.087,0.083,0.083,228581184.8,10/6/2020,19344027,70170,107991507.4,9145162.67,0
8/6/2020,0.087,0.087,0.085,0.086,216779869.4,9/6/2020,18595514.83,63274,109176598.4,9368060.024,0
7/6/2020,0.086,0.089,0.083,0.087,470802696.7,8/6/2020,40359608.33,130982,227244910.9,19480339.16,0
6/6/2020,0.085,0.087,0.085,0.086,274342754.6,7/6/2020,23600346.86,78945,135259618.1,11637556.24,0
5/6/2020,0.089,0.089,0.084,0.085,480984869.2,6/6/2020,41610327.15,116386,230894282.2,19970964.53,0
4/6/2020,0.086,0.09,0.083,0.089,876595811.4,5/6/2020,76700977.1,173421,440073845,38525272.27,0
3/6/2020,0.079,0.086,0.077,0.086,746675602.9,4/6/2020,61569756.99,143785,375278690.5,30944589.49,0
2/6/2020,0.081,0.082,0.071,0.079,807890970.3,3/6/2020,63645498.5,146059,381964112.5,30123558.82,0
1/6/2020,0.074,0.083,0.073,0.081,1059683219,2/6/2020,83834217.6,221670,528613435.7,41817296.53,0
31-05-2020,0.077,0.086,0.072,0.074,1611428374,1/6/2020,128363158.7,321393,795280936.2,63394035.04,0
30-05-2020,0.065,0.077,0.064,0.077,1038874975,31-05-2020,74487725.46,170009,520778623.8,37340299.43,0
29-05-2020,0.065,0.067,0.063,0.065,591929034.2,30-05-2020,38189373.78,95250,287137144.6,18532990.65,0
28-05-2020,0.055,0.068,0.055,0.065,714718749.9,29-05-2020,43786850.14,119919,361642009.2,22121290.79,0
27-05-2020,0.054,0.056,0.053,0.055,270628151.1,28-05-2020,14824890.3,41178,136154221.5,7458179.667,0
26-05-2020,0.054,0.054,0.052,0.054,218137958.8,27-05-2020,11567153.08,29762,105017881.2,5573249.429,0
25-05-2020,0.051,0.054,0.051,0.054,282415963.3,26-05-2020,14859502.13,49461,135304057.6,7127136.678,0
24-05-2020,0.055,0.056,0.051,0.051,246978557.4,25-05-2020,13353831.34,38141,113165254.9,6127527.603,0
23-05-2020,0.056,0.056,0.054,0.055,204914013.2,24-05-2020,11318693.49,34117,98838155,5459967.054,0
22-05-2020,0.052,0.057,0.051,0.056,358164957.6,23-05-2020,19324550.23,52930,180610742.1,9757473.02,0
21-05-2020,0.057,0.058,0.05,0.052,410702686.8,22-05-2020,22193881.03,57687,186620466.8,10096368.65,0
20-05-2020,0.057,0.058,0.054,0.057,327189992.8,21-05-2020,18387767.23,46799,153414430,8621413.45,0
19-05-2020,0.054,0.057,0.053,0.057,294210864.5,20-05-2020,16053173.27,40239,150651118.2,8224908.452,0
18-05-2020,0.051,0.055,0.051,0.054,359909268.8,19-05-2020,19381335.8,52599,181731604.7,9781216.453,0
17-05-2020,0.051,0.052,0.051,0.051,132874193.6,18-05-2020,6835868.307,23208,65762832.4,3383498.35,0
16-05-2020,0.05,0.051,0.05,0.051,161901812.7,17-05-2020,8219908.577,24146,82394762.9,4183751.01,0
15-05-2020,0.051,0.052,0.05,0.05,254093483.6,16-05-2020,12913175.81,41597,124869785.7,6349571.021,0
14-05-2020,0.051,0.052,0.05,0.051,275887080.3,15-05-2020,14159223.62,38313,132852403.4,6823142.881,0
13-05-2020,0.05,0.052,0.05,0.051,277659878.4,14-05-2020,14145826.9,44347,132898550.1,6773318.047,0
12/5/2020,0.048,0.051,0.048,0.05,371485429,13-05-2020,18646755.19,51521,181173423.1,9095888.987,0
11/5/2020,0.048,0.05,0.045,0.048,535212969,12/5/2020,25321549.05,78230,256217750.7,12141566.07,0
10/5/2020,0.051,0.052,0.043,0.048,632824777.9,11/5/2020,29626643.56,84288,289580393.3,13542642.85,0
9/5/2020,0.052,0.053,0.051,0.051,229723152.6,10/5/2020,12006746.14,33085,107679821.5,5636508.315,0
8/5/2020,0.051,0.054,0.051,0.052,338982968.3,9/5/2020,17647547.14,47996,157068122.5,8179943.771,0
7/5/2020,0.049,0.052,0.048,0.051,301296887.8,8/5/2020,15081564.4,47558,150695415,7548640.377,0
6/5/2020,0.049,0.051,0.049,0.049,263316401.3,7/5/2020,13170289.11,43562,126823491.6,6350943.828,0
5/5/2020,0.049,0.051,0.049,0.049,277355071.7,6/5/2020,13780466.01,43327,131088507.3,6516029.907,0
4/5/2020,0.049,0.05,0.046,0.049,485261752.5,5/5/2020,23411961.92,73854,247281192.5,11935135.17,0
3/5/2020,0.051,0.052,0.048,0.049,302715186.4,4/5/2020,15051912.94,50759,136023376.7,6763122.369,0
2/5/2020,0.051,0.051,0.049,0.051,241926532.4,3/5/2020,12208496.09,51404,118729561.5,5995816.989,0
1/5/2020,0.048,0.052,0.047,0.051,348040876.5,2/5/2020,17520995.02,50596,170916548.1,8599033.941,0
30-04-2020,0.051,0.054,0.047,0.048,776031320.1,1/5/2020,39374797,101902,367908473.1,18713976.39,0
29-04-2020,0.047,0.052,0.047,0.051,514603520,30-04-2020,25746712.18,82041,262217345.8,13118235.26,0
28-04-2020,0.046,0.048,0.046,0.047,323250547.9,29-04-2020,15230514.51,49632,156176440.3,7362213.988,0
27-04-2020,0.046,0.048,0.044,0.046,477381231.7,28-04-2020,21886652.97,71333,234229586.7,10747096.44,0
26-04-2020,0.042,0.046,0.042,0.046,409361864.3,27-04-2020,18166000.53,65422,201472904.7,8946870.299,0
25-04-2020,0.042,0.044,0.041,0.042,205580959,26-04-2020,8769944.902,31042,96096357.3,4101588.881,0
24-04-2020,0.041,0.045,0.041,0.042,503750365,25-04-2020,21542646.75,85238,255795279.8,10948286.98,0
23-04-2020,0.037,0.043,0.036,0.041,531657372.7,24-04-2020,20936933.49,68455,256688441.3,10097477.42,0
22-04-2020,0.035,0.037,0.034,0.037,130950861.4,23-04-2020,4674531.604,19048,70360998.6,2513386.105,0
21-04-2020,0.034,0.035,0.034,0.035,167833883.3,22-04-2020,5770834.077,21940,85474344.3,2940551.094,0
20-04-2020,0.035,0.037,0.034,0.034,276214656,21-04-2020,9744622.602,40117,131636667.5,4641983.921,0
19-04-2020,0.037,0.037,0.035,0.035,207612256.7,20-04-2020,7452878.171,26671,97147768.3,3487529.38,0
18-04-2020,0.034,0.037,0.034,0.037,171038904.3,19-04-2020,6097623.926,26235,87071129,3103274.641,0
17-04-2020,0.034,0.035,0.034,0.034,127554039.6,18-04-2020,4391288.307,17649,61213329.8,2108056.314,0
16-04-2020,0.032,0.035,0.031,0.034,322667204.9,17-04-2020,10720970.28,43580,163818033.7,5447134.825,0
15-04-2020,0.033,0.034,0.032,0.032,132455165.6,16-04-2020,4351906.622,21997,61678385.7,2030028.94,0
14-04-2020,0.033,0.034,0.033,0.033,133269260.5,15-04-2020,4426061.711,18776,63448898.7,2106813.627,0
13-04-2020,0.033,0.034,0.032,0.033,235859753.6,14-04-2020,7681563.936,31647,116275619.8,3789478.285,0
12/4/2020,0.033,0.035,0.033,0.033,160185105.5,13-04-2020,5442438.35,20746,79986658.5,2717161.09,0
11/4/2020,0.033,0.034,0.033,0.033,169064114.5,12/4/2020,5656698.097,22149,83386370.8,2791047.221,0
10/4/2020,0.036,0.036,0.032,0.033,297588582.1,11/4/2020,9977705.852,39018,139917223,4686336.883,0
9/4/2020,0.036,0.037,0.035,0.036,158350204.8,10/4/2020,5709476.089,21067,77550668,2797547.494,0
8/4/2020,0.035,0.037,0.035,0.036,220316016.7,9/4/2020,7979139.27,26532,107088116.1,3878339.439,0
7/4/2020,0.036,0.037,0.035,0.035,338110789.5,8/4/2020,12146896.56,39897,160533271.1,5766343.959,0
6/4/2020,0.032,0.036,0.032,0.036,350807966.8,7/4/2020,11951449.73,46082,180826495.1,6158551.07,0
5/4/2020,0.032,0.033,0.032,0.032,103731278.3,6/4/2020,3325293.377,11726,49646172.5,1591532.661,0
4/4/2020,0.032,0.033,0.032,0.032,185229786.8,5/4/2020,5954674.177,20688,93571969.9,3009771.754,0
3/4/2020,0.032,0.033,0.032,0.032,212823616.2,4/4/2020,6839650.619,26643,103717265.3,3333029.153,0
2/4/2020,0.031,0.034,0.031,0.032,297957908.5,3/4/2020,9492006.555,44516,148615271.9,4732751.625,0
1/4/2020,0.03,0.031,0.029,0.031,245444045.6,2/4/2020,7427083.53,32456,124422380.5,3764626.357,0
31-03-2020,0.03,0.031,0.029,0.03,166957955,1/4/2020,5026845.514,23604,84276638.7,2537805.195,0
30-03-2020,0.028,0.03,0.028,0.03,224863601.5,31-03-2020,6615830.222,31069,118234369.1,3481540.727,0
29-03-2020,0.03,0.03,0.028,0.028,189145475.1,30-03-2020,5488503.94,20832,90426657.4,2627018.319,0
28-03-2020,0.029,0.03,0.028,0.03,289141133,29-03-2020,8311103.796,32561,139024466.4,3996044.376,0
27-03-2020,0.031,0.031,0.028,0.029,255624968.4,28-03-2020,7730323.724,31628,122694524.4,3713555.276,0
26-03-2020,0.029,0.031,0.029,0.031,211454985.4,27-03-2020,6298686.579,24355,114385183,3409347.59,0
25-03-2020,0.03,0.03,0.029,0.029,251249333.7,26-03-2020,7426715.754,28676,121315237.5,3588570.001,0
24-03-2020,0.029,0.03,0.029,0.03,283748059.1,25-03-2020,8398926.179,33999,145760147.2,4316256.596,0
23-03-2020,0.027,0.03,0.027,0.029,352778439.1,24-03-2020,9916694.59,35858,172557178.7,4852278.212,0
22-03-2020,0.029,0.03,0.027,0.027,320971901.9,23-03-2020,9088075.09,35862,149738219.3,4241750.706,0
21-03-2020,0.029,0.031,0.028,0.029,373674370.3,22-03-2020,10935774.51,51138,185209561.9,5421218.803,0
20-03-2020,0.03,0.034,0.027,0.029,685475524.7,21-03-2020,21015746.21,92102,342865039.2,10533446.78,0
19-03-2020,0.026,0.032,0.026,0.03,509780641.3,20-03-2020,14831629.73,70097,259293573,7535195.845,0
18-03-2020,0.026,0.027,0.024,0.026,302852175.1,19-03-2020,7690055.838,43733,146638201.7,3726723.774,0
17-03-2020,0.024,0.026,0.024,0.026,389737125.2,18-03-2020,9993317.414,47984,190692006.2,4888898.38,0
16-03-2020,0.027,0.027,0.022,0.024,695930389.6,17-03-2020,16471734.67,92731,332043264.8,7841184.206,0
15-03-2020,0.026,0.029,0.025,0.027,364886224.3,16-03-2020,9812612.215,58042,186460432.8,5017925.074,0
14-03-2020,0.028,0.029,0.025,0.026,381841598.4,15-03-2020,10399176.17,65449,178542206.6,4868271.233,0
13-03-2020,0.023,0.029,0.018,0.028,1313130188,14-03-2020,32564268.91,206325,655702386,16223732.82,0
12/3/2020,0.04,0.04,0.022,0.023,1182129732,13-03-2020,35875352.66,159376,529297141.8,15928390.13,0
11/3/2020,0.041,0.042,0.037,0.04,370400639.3,12/3/2020,14709966.92,57899,177414485.1,7052027.612,0
10/3/2020,0.042,0.043,0.04,0.041,362267320.9,11/3/2020,15077818.51,58864,172437333.2,7174470.148,0
9/3/2020,0.043,0.044,0.039,0.042,453024388.7,10/3/2020,18709239.13,55729,211029251.7,8725174.768,0
8/3/2020,0.049,0.049,0.042,0.043,338062171.8,9/3/2020,15301619.01,46839,152626549.1,6912843.626,0
7/3/2020,0.052,0.052,0.048,0.049,159048525.4,8/3/2020,7973700.038,23325,76341957.9,3830714.617,0
6/3/2020,0.051,0.052,0.05,0.052,166677789.3,7/3/2020,8490193.88,24604,82778625.5,4218591.229,0
5/3/2020,0.049,0.052,0.049,0.051,239400269,6/3/2020,12171168.73,36923,119782735.3,6089997.27,0
4/3/2020,0.049,0.05,0.048,0.049,212432446.7,5/3/2020,10428839.19,35593,103992776.6,5108857.278,0
3/3/2020,0.049,0.049,0.047,0.049,210562458,4/3/2020,10192952.5,33235,101348309.4,4906580.716,0
2/3/2020,0.046,0.05,0.045,0.049,245027392.9,3/3/2020,11777630,38165,118653692,5704472.949,0
1/3/2020,0.047,0.048,0.045,0.046,289344971.6,2/3/2020,13565023.2,44382,141512124.3,6641173.43,0
29-02-2020,0.049,0.05,0.047,0.047,219715834,1/3/2020,10642678.48,34620,105371757.5,5102541.053,0
28-02-2020,0.05,0.051,0.046,0.049,341622382.6,29-02-2020,16606191.46,62428,162069105.5,7875548.923,0
27-02-2020,0.049,0.052,0.046,0.05,396151349.9,28-02-2020,19745310.44,95653,194660965.3,9706877.507,0
26-02-2020,0.056,0.057,0.047,0.049,628740635.6,27-02-2020,31817935.3,113454,288310500.1,14554401.96,0
25-02-2020,0.059,0.059,0.056,0.056,252035011.9,26-02-2020,14445292.64,54979,118294408.4,6781545.66,0
24-02-2020,0.061,0.062,0.057,0.059,239584286.3,25-02-2020,14228848.9,48380,115560798.1,6864629.642,0
23-02-2020,0.058,0.062,0.058,0.061,182144312,24-02-2020,11030229.06,37120,91717177.5,5558195.25,0
22-02-2020,0.059,0.059,0.057,0.058,137773571.5,23-02-2020,7990798.277,37290,69427612.1,4027061.508,0
21-02-2020,0.058,0.06,0.057,0.059,207696100.5,22-02-2020,12224694.82,48104,98833927.4,5816585.083,0
20-02-2020,0.057,0.059,0.055,0.058,307618869.9,21-02-2020,17588519.38,74601,147078279.6,8409477.79,0
19-02-2020,0.063,0.063,0.057,0.057,243037174.1,20-02-2020,14743331.58,60638,109779610.4,6666153.057,0
18-02-2020,0.06,0.064,0.058,0.063,397628983.7,19-02-2020,24231134.12,81097,198809318.9,12120658.45,0
17-02-2020,0.061,0.063,0.056,0.06,444539698.1,18-02-2020,26030330.02,83682,215528790.2,12631307.6,0
16-02-2020,0.064,0.067,0.057,0.061,475885586.6,17-02-2020,29377234.99,93485,229615502.2,14202818.87,0
15-02-2020,0.071,0.071,0.062,0.064,397183062.7,16-02-2020,26603503.99,77854,181193555.1,12151039.36,0
14-02-2020,0.069,0.071,0.067,0.071,299318987.9,15-02-2020,20764043.04,53746,147418934.6,10237197.82,0
13-02-2020,0.068,0.072,0.065,0.069,517671388.6,14-02-2020,35865002.87,85333,247359472.3,17136479.71,0
12/2/2020,0.063,0.07,0.063,0.068,457749344.8,13-02-2020,30446638.42,80015,226054518.3,15026088.76,0
11/2/2020,0.06,0.064,0.059,0.063,272124502.2,12/2/2020,16586435.96,47166,137952386.3,8410409.769,0
10/2/2020,0.062,0.062,0.058,0.06,261446204.6,11/2/2020,15673951.06,48474,124829857.5,7486622.768,0
9/2/2020,0.06,0.062,0.06,0.062,200981732.1,10/2/2020,12324462.49,34027,98646492,6050705.44,0
8/2/2020,0.06,0.061,0.057,0.06,244212016.2,9/2/2020,14592880.38,43573,117333685,7017226.33,0
7/2/2020,0.06,0.063,0.059,0.06,291231933,8/2/2020,17757519.1,53407,139517500.7,8509376.262,0
6/2/2020,0.059,0.061,0.058,0.06,349428025.2,7/2/2020,20911419.2,59350,166238609.4,9953175.421,0
5/2/2020,0.056,0.06,0.056,0.059,340602221.6,6/2/2020,19881527.41,57965,171552818.8,10005666.82,0
4/2/2020,0.057,0.058,0.054,0.056,290866580.7,5/2/2020,16217774.95,46830,140108729.7,7813368.559,0
3/2/2020,0.056,0.058,0.055,0.057,293324470.9,4/2/2020,16619591.15,52092,139741915.2,7918184.469,0
2/2/2020,0.056,0.059,0.055,0.056,534062511.4,3/2/2020,30556219.74,91900,258976311.2,14817047.81,0
1/2/2020,0.054,0.057,0.053,0.056,316991127.7,2/2/2020,17473737.39,72967,162271920.7,8948921.345,0
31-01-2020,0.056,0.057,0.052,0.054,433767507,1/2/2020,23492961.38,90248,204379644.1,11071316.41,0
30-01-2020,0.053,0.057,0.052,0.056,440823391.8,31-01-2020,24072401.25,59967,209644237.3,11451482.71,0
